week,commits_total,commits_with_agent_signal,agent_rate,amp_count,amp_pct,claude_code_count,claude_code_pct,codex_count,codex_pct,copilot_count,copilot_pct,cursor_count,cursor_pct,gastown_count,gastown_pct,gemini_count,gemini_pct,opencode_count,opencode_pct,pi_count,pi_pct,qwen_code_count,qwen_code_pct,windsurf_count,windsurf_pct,multi_agent_count,multi_agent_pct,no_signal_count,no_signal_pct
2026-04-06,644,7,1.1,2,0.3,4,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,637,98.9
2026-04-13,682,5,0.7,0,0.0,4,0.6,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,677,99.3
2026-04-20,769,258,33.6,0,0.0,122,15.9,0,0.0,47,6.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89,11.6,511,66.4
2026-04-27,593,310,52.3,0,0.0,39,6.6,0,0.0,248,41.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,3.9,283,47.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6
max,949.0,389.0,95.4,3.0,5.7,387.0,95.0,1.0,0.1,248.0,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,11.6,948.0,100.0
mean,278.3,81.9,24.7,0.3,0.4,65.8,21.0,0.0,0.0,11.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.8,196.3,75.3
median,239.0,7.0,3.9,0.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,96.1
stddev,279.9,122.1,33.4,0.7,1.3,109.4,33.0,0.2,0.0,44.2,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.1,255.6,33.4
