week,commits_total,commits_with_agent_signal,agent_rate,amp_count,amp_pct,claude_code_count,claude_code_pct,codex_count,codex_pct,copilot_count,copilot_pct,cursor_count,cursor_pct,gastown_count,gastown_pct,gemini_count,gemini_pct,opencode_count,opencode_pct,pi_count,pi_pct,qwen_code_count,qwen_code_pct,windsurf_count,windsurf_pct,multi_agent_count,multi_agent_pct,no_signal_count,no_signal_pct
2025-11-17,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0
2025-12-01,115,70,60.9,0,0.0,60,52.2,2,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,7.0,45,39.1
2025-12-08,141,95,67.4,0,0.0,87,61.7,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,5.0,46,32.6
2025-12-15,291,180,61.9,3,1.0,169,58.1,2,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,2.1,111,38.1
2025-12-22,156,111,71.2,1,0.6,106,67.9,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.9,45,28.8
2025-12-29,128,75,58.6,0,0.0,71,55.5,2,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.6,53,41.4
2026-01-05,157,106,67.5,5,3.2,98,62.4,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.3,51,32.5
2026-01-12,135,106,78.5,0,0.0,105,77.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7,29,21.5
2026-01-19,114,92,80.7,1,0.9,82,71.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,7.9,22,19.3
2026-01-26,138,114,82.6,1,0.7,111,80.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.4,24,17.4
2026-02-02,111,81,73.0,1,0.9,77,69.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,2.7,30,27.0
2026-02-09,98,36,36.7,0,0.0,33,33.7,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,62,63.3
2026-02-16,156,18,11.5,0,0.0,17,10.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6,138,88.5
2026-02-23,149,38,25.5,0,0.0,33,22.1,3,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.3,111,74.5
2026-03-02,115,18,15.7,0,0.0,6,5.2,11,9.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9,97,84.3
2026-03-09,155,29,18.7,1,0.6,4,2.6,16,10.3,0,0.0,0,0.0,0,0.0,3,1.9,0,0.0,0,0.0,0,0.0,0,0.0,5,3.2,126,81.3
2026-03-16,129,4,3.1,0,0.0,1,0.8,2,1.6,0,0.0,0,0.0,0,0.0,1,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,125,96.9
2026-03-23,27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,100.0
2026-03-30,80,3,3.8,0,0.0,1,1.3,2,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,77,96.3
2026-04-06,5,1,20.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,80.0
2026-04-13,58,1,1.7,0,0.0,0,0.0,1,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57,98.3
2026-04-20,41,3,7.3,0,0.0,0,0.0,2,4.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.4,0,0.0,0,0.0,0,0.0,38,92.7
2026-04-27,69,36,52.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,49.3,0,0.0,0,0.0,2,2.9,33,47.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.4
max,291.0,180.0,82.6,5.0,3.2,169.0,80.4,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.9,0.0,0.0,34.0,49.3,0.0,0.0,0.0,0.0,9.0,7.9,138.0,100.0
mean,95.0,37.9,30.3,0.4,0.2,32.1,23.7,2.4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,1.9,1.7,57.1,69.7
median,93.5,15.0,15.1,0.0,0.0,3.0,4.2,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,50.5,84.9
stddev,57.9,46.1,28.4,1.0,0.6,45.2,28.9,3.7,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,5.7,8.3,0.0,0.0,0.0,0.0,2.4,2.0,35.8,28.4
