week,commits_total,commits_with_agent_signal,agent_rate,amp_count,amp_pct,claude_code_count,claude_code_pct,codex_count,codex_pct,copilot_count,copilot_pct,cursor_count,cursor_pct,gastown_count,gastown_pct,gemini_count,gemini_pct,opencode_count,opencode_pct,pi_count,pi_pct,qwen_code_count,qwen_code_pct,windsurf_count,windsurf_pct,multi_agent_count,multi_agent_pct,no_signal_count,no_signal_pct
2025-12-01,799,24,3.0,2,0.3,0,0.0,20,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3,775,97.0
2025-12-08,1214,19,1.6,0,0.0,0,0.0,17,1.4,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1195,98.4
2025-12-15,1403,47,3.3,9,0.6,3,0.2,32,2.3,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,1356,96.7
2025-12-22,1880,37,2.0,5,0.3,9,0.5,17,0.9,0,0.0,2,0.1,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,1843,98.0
2025-12-29,1877,49,2.6,12,0.6,0,0.0,28,1.5,0,0.0,5,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.2,1828,97.4
2026-01-05,1962,87,4.4,21,1.1,1,0.1,55,2.8,0,0.0,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.4,1875,95.6
2026-01-12,1827,59,3.2,14,0.8,4,0.2,32,1.8,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1,0,0.0,7,0.4,1768,96.8
2026-01-19,1349,30,2.2,2,0.1,3,0.2,25,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1319,97.8
2026-01-26,177,4,2.3,0,0.0,0,0.0,4,2.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,173,97.7
2026-02-02,162,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,162,100.0
2026-02-09,1258,13,1.0,1,0.1,2,0.2,9,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1245,99.0
2026-02-16,2094,17,0.8,0,0.0,0,0.0,16,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,2077,99.2
2026-02-23,616,10,1.6,0,0.0,0,0.0,10,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,606,98.4
2026-03-02,1411,22,1.6,2,0.1,2,0.1,14,1.0,0,0.0,0,0.0,0,0.0,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1389,98.4
2026-03-09,1093,13,1.2,1,0.1,0,0.0,12,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1080,98.8
2026-03-16,894,4,0.4,0,0.0,0,0.0,4,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,890,99.6
2026-03-23,1194,11,0.9,0,0.0,1,0.1,10,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1183,99.1
2026-03-30,1609,45,2.8,3,0.2,0,0.0,25,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.4,0,0.0,10,0.6,1564,97.2
2026-04-06,2138,8,0.4,0,0.0,0,0.0,6,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,2130,99.6
2026-04-13,676,9,1.3,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3,667,98.7
2026-04-20,2823,94,3.3,9,0.3,3,0.1,79,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,2,0.1,2729,96.7
2026-04-27,2108,68,3.2,1,0.0,5,0.2,52,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,9,0.4,2040,96.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,85.7
max,2823.0,194.0,14.3,21.0,1.1,9.0,14.3,182.0,11.5,0.0,0.0,5.0,0.3,0.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,7.0,0.4,1.0,0.2,10.0,0.8,2729.0,100.0
mean,1099.8,31.2,2.8,2.8,0.2,1.6,0.6,23.8,1.8,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.0,0.1,1068.6,97.2
median,1204.0,17.0,2.1,1.0,0.1,0.5,0.0,13.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1189.0,97.9
stddev,774.0,39.2,3.2,4.9,0.3,2.2,2.5,34.3,2.2,0.0,0.0,1.0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,1.2,0.1,0.2,0.0,2.9,0.2,751.8,3.2
